time_ps,RMSD_conformation_A,heavy_geometric_radius_A,series,included
1380.0,2.0271957,5.3156943,replica_03_seed20260923,False
1390.0,1.50618,5.3281183,replica_03_seed20260923,False
1400.0,1.4334638,5.347307,replica_03_seed20260923,False
1410.0,1.4597242,5.2394576,replica_03_seed20260923,False
1420.0,1.714361,5.4123588,replica_03_seed20260923,False
1430.0,1.381107,5.428581,replica_03_seed20260923,False
1440.0,1.236075,5.2859635,replica_03_seed20260923,False
1450.0,1.2057179,5.378624,replica_03_seed20260923,False
1460.0,1.6717314,5.4395285,replica_03_seed20260923,False
1470.0,2.0216007,5.3625255,replica_03_seed20260923,False
1480.0,2.070902,5.4398794,replica_03_seed20260923,False
1490.0,2.300228,5.2398057,replica_03_seed20260923,False
1500.0,1.1228119,5.372329,replica_03_seed20260923,False
1510.0,1.567864,5.4599137,replica_03_seed20260923,False
1520.0,1.2888701,5.4682593,replica_03_seed20260923,False
1530.0,1.2556608,5.3439035,replica_03_seed20260923,False
1540.0,1.3886546,5.4124727,replica_03_seed20260923,False
1550.0,1.2360932,5.4179406,replica_03_seed20260923,False
1560.0,1.3074077,5.3749237,replica_03_seed20260923,False
1570.0,1.1659791,5.406249,replica_03_seed20260923,False
1580.0,1.0947697,5.2795334,replica_03_seed20260923,False
1590.0,1.2226261,5.368491,replica_03_seed20260923,False
1600.0,1.0624473,5.3727045,replica_03_seed20260923,False
1610.0,1.0627406,5.234724,replica_03_seed20260923,False
1620.0,1.0726521,5.3514824,replica_03_seed20260923,False
1630.0,1.0673938,5.329978,replica_03_seed20260923,False
1640.0,1.2656817,5.374387,replica_03_seed20260923,False
1650.0,1.2095532,5.415774,replica_03_seed20260923,False
1660.0,1.1125185,5.2781887,replica_03_seed20260923,False
1670.0,1.2422268,5.4445653,replica_03_seed20260923,False
1680.0,1.0204245,5.3053503,replica_03_seed20260923,False
1690.0,1.073523,5.4219837,replica_03_seed20260923,False
1700.0,1.5636542,5.35788,replica_03_seed20260923,False
1710.0,1.2950732,5.4988456,replica_03_seed20260923,False
1720.0,1.1641647,5.3876867,replica_03_seed20260923,False
1730.0,1.4218886,5.2864957,replica_03_seed20260923,False
1740.0,1.4287257,5.357355,replica_03_seed20260923,False
1750.0,1.9657575,5.4176626,replica_03_seed20260923,False
1760.0,1.5627055,5.4406366,replica_03_seed20260923,False
1770.0,2.1620302,5.296649,replica_03_seed20260923,False
1780.0,2.1207557,5.3735304,replica_03_seed20260923,False
1790.0,2.0390046,5.3994226,replica_03_seed20260923,False
1800.0,2.0294964,5.4131775,replica_03_seed20260923,False
1810.0,1.8691373,5.3409033,replica_03_seed20260923,False
1820.0,1.0823379,5.4092984,replica_03_seed20260923,False
1830.0,1.2889934,5.3626657,replica_03_seed20260923,False
1840.0,1.5604744,5.4551816,replica_03_seed20260923,False
1850.0,1.360075,5.3484955,replica_03_seed20260923,False
1860.0,1.5865409,5.3642216,replica_03_seed20260923,False
1870.0,1.930605,5.357066,replica_03_seed20260923,False
1880.0,1.7134845,5.3457527,replica_03_seed20260923,False
1890.0,1.9657768,5.473954,replica_03_seed20260923,False
1900.0,1.997533,5.41929,replica_03_seed20260923,False
1910.0,1.4391607,5.3540154,replica_03_seed20260923,False
1920.0,1.4496181,5.3220315,replica_03_seed20260923,False
1930.0,1.7064844,5.346048,replica_03_seed20260923,False
1940.0,1.7470691,5.389637,replica_03_seed20260923,False
1950.0,2.1507187,5.3788323,replica_03_seed20260923,False
1960.0,1.8843794,5.437307,replica_03_seed20260923,False
1970.0,1.9281162,5.2971177,replica_03_seed20260923,False
1980.0,1.7155862,5.4439116,replica_03_seed20260923,False
1990.0,1.5007323,5.160119,replica_03_seed20260923,False
2000.0,1.3852072,5.396907,replica_03_seed20260923,False
2010.0,1.1660281,5.450713,replica_03_seed20260923,True
2020.0,1.23129,5.363217,replica_03_seed20260923,True
2030.0,1.0724566,5.3849435,replica_03_seed20260923,True
2040.0,0.9948324,5.34962,replica_03_seed20260923,True
2050.0,1.2617424,5.3710175,replica_03_seed20260923,True
2060.0,1.5167475,5.3099914,replica_03_seed20260923,True
2070.0,2.1996515,5.4243536,replica_03_seed20260923,True
2080.0,1.3980927,5.3737087,replica_03_seed20260923,True
2090.0,1.8799949,5.4046288,replica_03_seed20260923,True
2100.0,1.8709021,5.441075,replica_03_seed20260923,True
2110.0,1.2637589,5.29521,replica_03_seed20260923,True
2120.0,1.2407417,5.331932,replica_03_seed20260923,True
2130.0,1.6034788,5.325386,replica_03_seed20260923,True
2140.0,1.1346519,5.4082556,replica_03_seed20260923,True
2150.0,1.1828372,5.434181,replica_03_seed20260923,True
2160.0,1.1468548,5.414377,replica_03_seed20260923,True
2170.0,1.2322733,5.400876,replica_03_seed20260923,True
2180.0,1.0491421,5.4875445,replica_03_seed20260923,True
2190.0,0.9572903,5.3989143,replica_03_seed20260923,True
2200.0,1.0289589,5.329931,replica_03_seed20260923,True
2210.0,1.4332397,5.3521442,replica_03_seed20260923,True
2220.0,1.2478492,5.3794217,replica_03_seed20260923,True
2230.0,1.7819996,5.2686205,replica_03_seed20260923,True
2240.0,1.807914,5.46907,replica_03_seed20260923,True
2250.0,1.7533925,5.334504,replica_03_seed20260923,True
2260.0,1.7594981,5.3943925,replica_03_seed20260923,True
2270.0,1.9781213,5.371049,replica_03_seed20260923,True
2280.0,1.9347014,5.4451427,replica_03_seed20260923,True
2290.0,2.0830112,5.336084,replica_03_seed20260923,True
2300.0,2.1560707,5.4353333,replica_03_seed20260923,True
2310.0,2.313181,5.348001,replica_03_seed20260923,True
2320.0,2.1219072,5.4392986,replica_03_seed20260923,True
2330.0,2.2549694,5.271854,replica_03_seed20260923,True
2340.0,2.2021372,5.3524666,replica_03_seed20260923,True
2350.0,2.1159182,5.372334,replica_03_seed20260923,True
2360.0,2.0180786,5.3929605,replica_03_seed20260923,True
2370.0,1.9520415,5.3341827,replica_03_seed20260923,True
2380.0,2.0905943,5.32246,replica_03_seed20260923,True
2390.0,1.452174,5.3583884,replica_03_seed20260923,True
2400.0,1.6486918,5.355895,replica_03_seed20260923,True
2410.0,1.4378645,5.317894,replica_03_seed20260923,True
2420.0,1.9507961,5.408456,replica_03_seed20260923,True
2430.0,2.3622339,5.3623013,replica_03_seed20260923,True
2440.0,2.3294096,5.2440834,replica_03_seed20260923,True
2450.0,2.2552814,5.2968884,replica_03_seed20260923,True
2460.0,1.8221943,5.225373,replica_03_seed20260923,True
2470.0,1.7567914,5.272555,replica_03_seed20260923,True
2480.0,1.6767477,5.3829722,replica_03_seed20260923,True
2490.0,1.6696649,5.4093704,replica_03_seed20260923,True
2500.0,1.1859854,5.4614453,replica_03_seed20260923,True
2510.0,1.1781247,5.3312016,replica_03_seed20260923,True
2520.0,1.2664777,5.3112864,replica_03_seed20260923,True
2530.0,1.5483028,5.3240247,replica_03_seed20260923,True
2540.0,1.8214152,5.39545,replica_03_seed20260923,True
2550.0,1.3764174,5.4376144,replica_03_seed20260923,True
2560.0,1.0339426,5.3630667,replica_03_seed20260923,True
2570.0,1.0918243,5.343912,replica_03_seed20260923,True
2580.0,1.0306568,5.388534,replica_03_seed20260923,True
2590.0,1.3932527,5.425414,replica_03_seed20260923,True
2600.0,1.2752849,5.3854947,replica_03_seed20260923,True
2610.0,1.1252384,5.3863993,replica_03_seed20260923,True
2620.0,1.1287446,5.3884172,replica_03_seed20260923,True
2630.0,1.4719814,5.3743277,replica_03_seed20260923,True
2640.0,2.0841103,5.390852,replica_03_seed20260923,True
2650.0,2.003772,5.347581,replica_03_seed20260923,True
2660.0,1.6191278,5.436661,replica_03_seed20260923,True
2670.0,1.8855834,5.4294195,replica_03_seed20260923,True
2680.0,2.0296688,5.307162,replica_03_seed20260923,True
2690.0,2.0338821,5.3305535,replica_03_seed20260923,True
2700.0,2.2912862,5.3893228,replica_03_seed20260923,True
2710.0,1.5996529,5.321178,replica_03_seed20260923,True
2720.0,1.9436669,5.373633,replica_03_seed20260923,True
2730.0,2.063742,5.319731,replica_03_seed20260923,True
2740.0,1.8896664,5.340499,replica_03_seed20260923,True
2750.0,2.0044634,5.485338,replica_03_seed20260923,True
2760.0,1.9784298,5.476008,replica_03_seed20260923,True
2770.0,1.6662972,5.4351926,replica_03_seed20260923,True
2780.0,2.0760303,5.27861,replica_03_seed20260923,True
2790.0,1.2780638,5.3311357,replica_03_seed20260923,True
2800.0,1.4021503,5.3343773,replica_03_seed20260923,True
2810.0,1.4743443,5.4218626,replica_03_seed20260923,True
2820.0,1.9477619,5.3453183,replica_03_seed20260923,True
2830.0,2.261792,5.278389,replica_03_seed20260923,True
2840.0,1.7351851,5.3203006,replica_03_seed20260923,True
2850.0,1.6062479,5.314045,replica_03_seed20260923,True
2860.0,2.5940013,5.308645,replica_03_seed20260923,True
2870.0,2.5455284,5.3102713,replica_03_seed20260923,True
2880.0,2.4613876,5.2949195,replica_03_seed20260923,True
2890.0,1.5460776,5.332383,replica_03_seed20260923,True
2900.0,0.9348038,5.231264,replica_03_seed20260923,True
2910.0,0.9738226,5.160905,replica_03_seed20260923,True
2920.0,0.85924184,5.181072,replica_03_seed20260923,True
2930.0,0.9706675,5.030548,replica_03_seed20260923,True
2940.0,1.4785362,5.2694445,replica_03_seed20260923,True
2950.0,1.7328532,5.271025,replica_03_seed20260923,True
2960.0,2.4294944,5.2620726,replica_03_seed20260923,True
2970.0,2.3355849,5.322239,replica_03_seed20260923,True
2980.0,2.1588311,5.360596,replica_03_seed20260923,True
2990.0,2.2756128,5.346477,replica_03_seed20260923,True
3000.0,2.6630526,5.2395306,replica_03_seed20260923,True
3010.0,2.296436,5.327959,replica_03_seed20260923,True
3020.0,2.596272,5.2548594,replica_03_seed20260923,True
3030.0,2.6979458,5.192303,replica_03_seed20260923,True
3040.0,2.6055956,5.208993,replica_03_seed20260923,True
3050.0,2.6129973,5.0482187,replica_03_seed20260923,True
3060.0,2.456583,5.2774467,replica_03_seed20260923,True
3070.0,1.6898396,5.3750567,replica_03_seed20260923,True
3080.0,1.815144,5.2725387,replica_03_seed20260923,True
3090.0,2.413468,5.1903353,replica_03_seed20260923,True
3100.0,2.6247377,5.1703634,replica_03_seed20260923,True
3110.0,2.0963175,5.352248,replica_03_seed20260923,True
3120.0,2.0551171,5.3600082,replica_03_seed20260923,True
3130.0,1.5172002,5.3890634,replica_03_seed20260923,True
3140.0,1.1604245,5.2157993,replica_03_seed20260923,True
3150.0,2.2833366,5.3950872,replica_03_seed20260923,True
3160.0,2.187505,5.367359,replica_03_seed20260923,True
3170.0,1.1231148,5.254569,replica_03_seed20260923,True
3180.0,0.9555037,5.0677223,replica_03_seed20260923,True
3190.0,1.0770057,5.2433867,replica_03_seed20260923,True
3200.0,1.2817757,5.2487416,replica_03_seed20260923,True
3210.0,1.1536313,5.2564936,replica_03_seed20260923,True
3220.0,1.0822586,5.26027,replica_03_seed20260923,True
3230.0,2.0034268,5.320787,replica_03_seed20260923,True
3240.0,1.8532178,5.2856708,replica_03_seed20260923,True
3250.0,2.1511605,5.402767,replica_03_seed20260923,True
3260.0,2.10789,5.341157,replica_03_seed20260923,True
3270.0,2.1458821,5.402646,replica_03_seed20260923,True
3280.0,2.1363592,5.438613,replica_03_seed20260923,True
3290.0,2.1636946,5.399596,replica_03_seed20260923,True
3300.0,2.0661001,5.3258686,replica_03_seed20260923,True
3310.0,2.1492484,5.314271,replica_03_seed20260923,True
3320.0,2.295041,5.3809953,replica_03_seed20260923,True
3330.0,1.3221204,5.262699,replica_03_seed20260923,True
3340.0,1.2230603,5.314398,replica_03_seed20260923,True
3350.0,1.6473079,5.4067564,replica_03_seed20260923,True
3360.0,1.2341293,5.354368,replica_03_seed20260923,True
3370.0,1.2628077,5.4118223,replica_03_seed20260923,True
3380.0,1.2794584,5.426903,replica_03_seed20260923,True
3390.0,1.2636533,5.3713493,replica_03_seed20260923,True
3400.0,1.3555378,5.4106293,replica_03_seed20260923,True
3410.0,1.5087516,5.458109,replica_03_seed20260923,True
3420.0,1.5814042,5.342168,replica_03_seed20260923,True
3430.0,1.7682102,5.392433,replica_03_seed20260923,True
3440.0,1.6759303,5.4483004,replica_03_seed20260923,True
3450.0,2.3512535,5.365219,replica_03_seed20260923,True
3460.0,1.6982757,5.338981,replica_03_seed20260923,True
3470.0,1.6335957,5.3219147,replica_03_seed20260923,True
3480.0,1.5371251,5.453897,replica_03_seed20260923,True
3490.0,1.7107989,5.433779,replica_03_seed20260923,True
3500.0,1.2925472,5.4367356,replica_03_seed20260923,True
3510.0,1.2427641,5.4684763,replica_03_seed20260923,True
3520.0,1.2660208,5.3743978,replica_03_seed20260923,True
3530.0,1.1349572,5.448245,replica_03_seed20260923,True
3540.0,1.2204427,5.4173117,replica_03_seed20260923,True
3550.0,1.9455575,5.4039407,replica_03_seed20260923,True
3560.0,2.1521754,5.332032,replica_03_seed20260923,True
3570.0,2.0012202,5.383014,replica_03_seed20260923,True
3580.0,1.5951803,5.3227706,replica_03_seed20260923,True
3590.0,1.1470765,5.3353767,replica_03_seed20260923,True
3600.0,1.4397548,5.4416842,replica_03_seed20260923,True
3610.0,1.6977626,5.360403,replica_03_seed20260923,True
3620.0,1.481644,5.3533907,replica_03_seed20260923,True
3630.0,1.8305283,5.3533497,replica_03_seed20260923,True
3640.0,1.4735441,5.3484907,replica_03_seed20260923,True
3650.0,1.6252242,5.42907,replica_03_seed20260923,True
3660.0,1.2774742,5.4151826,replica_03_seed20260923,True
3670.0,1.9231175,5.3870926,replica_03_seed20260923,True
3680.0,2.2945125,5.367203,replica_03_seed20260923,True
3690.0,2.1091385,5.3450294,replica_03_seed20260923,True
3700.0,1.9989632,5.363201,replica_03_seed20260923,True
3710.0,2.199543,5.367075,replica_03_seed20260923,True
3720.0,2.2162762,5.4135017,replica_03_seed20260923,True
3730.0,2.2165666,5.396359,replica_03_seed20260923,True
3740.0,2.2357323,5.2855873,replica_03_seed20260923,True
3750.0,1.9286834,5.3291054,replica_03_seed20260923,True
3760.0,2.0370939,5.482671,replica_03_seed20260923,True
3770.0,2.2004774,5.336237,replica_03_seed20260923,True
3780.0,2.2745445,5.3469234,replica_03_seed20260923,True
3790.0,2.4487953,5.3301535,replica_03_seed20260923,True
3800.0,2.5293944,5.2837076,replica_03_seed20260923,True
3810.0,2.3979876,5.1697245,replica_03_seed20260923,True
3820.0,2.0584152,5.2589617,replica_03_seed20260923,True
3830.0,1.8329508,5.3592587,replica_03_seed20260923,True
3840.0,1.4317774,5.3824215,replica_03_seed20260923,True
3850.0,1.7353711,5.338485,replica_03_seed20260923,True
3860.0,2.413678,5.3339667,replica_03_seed20260923,True
3870.0,2.0309737,5.37122,replica_03_seed20260923,True
3880.0,2.1402156,5.291312,replica_03_seed20260923,True
3890.0,1.9963646,5.2548404,replica_03_seed20260923,True
3900.0,2.2925088,5.2527504,replica_03_seed20260923,True
3910.0,2.305515,5.19424,replica_03_seed20260923,True
3920.0,1.7799933,5.37023,replica_03_seed20260923,True
3930.0,1.6576862,5.3500996,replica_03_seed20260923,True
3940.0,2.4541569,5.2880793,replica_03_seed20260923,True
3950.0,2.4990563,5.2592373,replica_03_seed20260923,True
3960.0,2.476811,5.3062983,replica_03_seed20260923,True
3970.0,2.4038432,5.300331,replica_03_seed20260923,True
3980.0,2.498212,5.2322617,replica_03_seed20260923,True
3990.0,2.6133764,5.104371,replica_03_seed20260923,True
4000.0,1.6858809,5.343242,replica_03_seed20260923,True
4010.0,0.8409823,5.3550587,replica_03_seed20260923,True
4020.0,1.504948,5.369303,replica_03_seed20260923,True
4030.0,1.2749285,5.1815553,replica_03_seed20260923,True
4040.0,1.5769575,5.4185886,replica_03_seed20260923,True
4050.0,1.6756533,5.344924,replica_03_seed20260923,True
4060.0,1.8359774,5.237294,replica_03_seed20260923,True
4070.0,2.037637,5.230718,replica_03_seed20260923,True
4080.0,1.7781403,5.3855205,replica_03_seed20260923,True
4090.0,2.361107,5.1514006,replica_03_seed20260923,True
4100.0,2.5507748,5.27472,replica_03_seed20260923,True
4110.0,2.5517077,5.328669,replica_03_seed20260923,True
4120.0,2.5352154,5.2850304,replica_03_seed20260923,True
4130.0,2.530939,5.20679,replica_03_seed20260923,True
4140.0,2.324229,5.33016,replica_03_seed20260923,True
4150.0,2.2538285,5.343158,replica_03_seed20260923,True
4160.0,2.4882364,5.3426456,replica_03_seed20260923,True
4170.0,2.1678462,5.381263,replica_03_seed20260923,True
4180.0,2.0135834,5.2619257,replica_03_seed20260923,True
4190.0,1.7245876,5.3381424,replica_03_seed20260923,True
4200.0,1.9071501,5.3807015,replica_03_seed20260923,True
4210.0,1.9190195,5.3523006,replica_03_seed20260923,True
4220.0,1.8999089,5.3801928,replica_03_seed20260923,True
4230.0,1.4620351,5.286998,replica_03_seed20260923,True
4240.0,1.5544797,5.286977,replica_03_seed20260923,True
4250.0,1.317485,5.2847004,replica_03_seed20260923,True
4260.0,1.1346714,5.2748404,replica_03_seed20260923,True
4270.0,1.4225914,5.397516,replica_03_seed20260923,True
4280.0,1.3519661,5.361929,replica_03_seed20260923,True
4290.0,1.2505187,5.3520784,replica_03_seed20260923,True
4300.0,1.9760848,5.382505,replica_03_seed20260923,True
4310.0,1.6285001,5.365086,replica_03_seed20260923,True
4320.0,1.794641,5.438778,replica_03_seed20260923,True
4330.0,1.7754683,5.4140654,replica_03_seed20260923,True
4340.0,1.7819426,5.3974457,replica_03_seed20260923,True
4350.0,1.9206994,5.313987,replica_03_seed20260923,True
4360.0,1.7560059,5.323152,replica_03_seed20260923,True
4370.0,2.068131,5.421329,replica_03_seed20260923,True
4380.0,2.05102,5.339622,replica_03_seed20260923,True
4390.0,2.0447922,5.3369713,replica_03_seed20260923,True
4400.0,1.4341733,5.352602,replica_03_seed20260923,True
4410.0,1.587224,5.2890544,replica_03_seed20260923,True
4420.0,1.47368,5.121354,replica_03_seed20260923,True
4430.0,1.7709785,5.359515,replica_03_seed20260923,True
4440.0,2.0927138,5.3002925,replica_03_seed20260923,True
4450.0,1.7742629,5.4075117,replica_03_seed20260923,True
4460.0,2.0659356,5.4135604,replica_03_seed20260923,True
4470.0,1.9557371,5.3881717,replica_03_seed20260923,True
4480.0,2.0851474,5.3824973,replica_03_seed20260923,True
4490.0,2.0586631,5.390411,replica_03_seed20260923,True
4500.0,1.988275,5.3752728,replica_03_seed20260923,True
4510.0,1.2023146,5.2659254,replica_03_seed20260923,True
4520.0,1.5386589,5.4309487,replica_03_seed20260923,True
4530.0,1.6864879,5.3561044,replica_03_seed20260923,True
4540.0,1.3876858,5.446189,replica_03_seed20260923,True
4550.0,1.2122756,5.307004,replica_03_seed20260923,True
4560.0,1.5020132,5.3829184,replica_03_seed20260923,True
4570.0,1.5629119,5.3563185,replica_03_seed20260923,True
4580.0,1.4322658,5.465867,replica_03_seed20260923,True
4590.0,1.786469,5.4940405,replica_03_seed20260923,True
4600.0,1.528352,5.4577165,replica_03_seed20260923,True
4610.0,1.8997793,5.4415364,replica_03_seed20260923,True
4620.0,1.8769097,5.4751215,replica_03_seed20260923,True
4630.0,2.2509065,5.358018,replica_03_seed20260923,True
4640.0,1.7213762,5.479898,replica_03_seed20260923,True
4650.0,1.6358905,5.573739,replica_03_seed20260923,True
4660.0,2.2380085,5.538668,replica_03_seed20260923,True
4670.0,1.7754736,5.617669,replica_03_seed20260923,True
4680.0,1.8322648,5.6056,replica_03_seed20260923,True
4690.0,2.5515318,5.451793,replica_03_seed20260923,True
4700.0,2.6717563,5.3508716,replica_03_seed20260923,True
4710.0,1.8876864,5.450978,replica_03_seed20260923,True
4720.0,1.956912,5.5990243,replica_03_seed20260923,True
4730.0,1.8301208,5.570488,replica_03_seed20260923,True
4740.0,2.0544262,5.453506,replica_03_seed20260923,True
4750.0,1.5257353,5.465626,replica_03_seed20260923,True
4760.0,1.6999108,5.4731007,replica_03_seed20260923,True
4770.0,2.1286883,5.5917864,replica_03_seed20260923,True
4780.0,1.621129,5.572288,replica_03_seed20260923,True
4790.0,1.6513014,5.5020227,replica_03_seed20260923,True
4800.0,2.3641171,5.5119967,replica_03_seed20260923,True
4810.0,2.307749,5.563007,replica_03_seed20260923,True
4820.0,2.053927,5.625114,replica_03_seed20260923,True
4830.0,2.3944647,5.6076045,replica_03_seed20260923,True
4840.0,1.7815883,5.495509,replica_03_seed20260923,True
4850.0,2.614219,5.2695427,replica_03_seed20260923,True
4860.0,2.5468936,5.507598,replica_03_seed20260923,True
4870.0,2.4723797,5.474102,replica_03_seed20260923,True
4880.0,2.4239323,5.6596828,replica_03_seed20260923,True
4890.0,2.4421983,5.5562716,replica_03_seed20260923,True
4900.0,2.1950886,5.509222,replica_03_seed20260923,True
4910.0,2.1117609,5.382585,replica_03_seed20260923,True
4920.0,2.1248183,5.5476913,replica_03_seed20260923,True
4930.0,2.3041337,5.5788364,replica_03_seed20260923,True
4940.0,2.359875,5.567679,replica_03_seed20260923,True
4950.0,2.0274167,5.5991597,replica_03_seed20260923,True
4960.0,1.7405329,5.523371,replica_03_seed20260923,True
4970.0,1.9640863,5.4435663,replica_03_seed20260923,True
4980.0,2.1894195,5.449353,replica_03_seed20260923,True
4990.0,2.7433424,5.4814806,replica_03_seed20260923,True
5000.0,2.7136662,5.462957,replica_03_seed20260923,True
5010.0,2.4464655,5.5477004,replica_03_seed20260923,True
5020.0,1.9349283,5.577555,replica_03_seed20260923,True
5030.0,2.1478972,5.5780125,replica_03_seed20260923,True
5040.0,1.9720898,5.4735475,replica_03_seed20260923,True
5050.0,2.143257,5.564387,replica_03_seed20260923,True
5060.0,1.814601,5.4973984,replica_03_seed20260923,True
5070.0,2.5741532,5.4525228,replica_03_seed20260923,True
5080.0,2.6239383,5.557708,replica_03_seed20260923,True
5090.0,2.678603,5.5585117,replica_03_seed20260923,True
5100.0,2.5111997,5.4341035,replica_03_seed20260923,True
5110.0,2.748227,5.4536195,replica_03_seed20260923,True
5120.0,2.2757008,5.548503,replica_03_seed20260923,True
5130.0,2.6485012,5.5035076,replica_03_seed20260923,True
5140.0,2.45504,5.591163,replica_03_seed20260923,True
5150.0,2.170882,5.604427,replica_03_seed20260923,True
5160.0,2.0367186,5.5319023,replica_03_seed20260923,True
5170.0,1.9762708,5.5359955,replica_03_seed20260923,True
5180.0,2.174783,5.496309,replica_03_seed20260923,True
5190.0,2.0496674,5.4754257,replica_03_seed20260923,True
5200.0,2.3025556,5.5158157,replica_03_seed20260923,True
5210.0,2.18335,5.3586063,replica_03_seed20260923,True
5220.0,2.2381887,5.5772314,replica_03_seed20260923,True
5230.0,2.6136236,5.587471,replica_03_seed20260923,True
5240.0,2.672323,5.5363183,replica_03_seed20260923,True
5250.0,2.2184138,5.5868187,replica_03_seed20260923,True
5260.0,2.5669518,5.5782194,replica_03_seed20260923,True
5270.0,2.6844516,5.512677,replica_03_seed20260923,True
5280.0,2.5787828,5.641944,replica_03_seed20260923,True
5290.0,2.4790998,5.573078,replica_03_seed20260923,True
5300.0,2.4785635,5.508689,replica_03_seed20260923,True
5310.0,2.157832,5.599404,replica_03_seed20260923,True
5320.0,2.4780295,5.557716,replica_03_seed20260923,True
5330.0,2.6413007,5.5931096,replica_03_seed20260923,True
5340.0,2.6069374,5.521481,replica_03_seed20260923,True
5350.0,2.7721086,5.5537224,replica_03_seed20260923,True
5360.0,2.5418472,5.418858,replica_03_seed20260923,True
5370.0,2.2989929,5.448969,replica_03_seed20260923,True
5380.0,2.5205555,5.5691195,replica_03_seed20260923,True
5390.0,2.5064645,5.603518,replica_03_seed20260923,True
5400.0,2.4806457,5.592946,replica_03_seed20260923,True
5410.0,2.6813579,5.581685,replica_03_seed20260923,True
5420.0,2.5679362,5.527068,replica_03_seed20260923,True
5430.0,2.7174578,5.5046215,replica_03_seed20260923,True
5440.0,2.5755434,5.5032473,replica_03_seed20260923,True
5450.0,2.4251792,5.46777,replica_03_seed20260923,True
5460.0,2.5910473,5.4735394,replica_03_seed20260923,True
5470.0,2.2621841,5.510806,replica_03_seed20260923,True
5480.0,2.4267287,5.4765854,replica_03_seed20260923,True
5490.0,2.4506376,5.477211,replica_03_seed20260923,True
5500.0,2.2918475,5.6250877,replica_03_seed20260923,True
5510.0,2.5474396,5.463642,replica_03_seed20260923,True
5520.0,2.413845,5.5655437,replica_03_seed20260923,True
5530.0,2.4918187,5.5113974,replica_03_seed20260923,True
5540.0,2.6147583,5.466471,replica_03_seed20260923,True
5550.0,2.339566,5.6222444,replica_03_seed20260923,True
5560.0,2.502848,5.622699,replica_03_seed20260923,True
5570.0,2.549648,5.5661874,replica_03_seed20260923,True
5580.0,2.383513,5.5504236,replica_03_seed20260923,True
5590.0,2.5385385,5.4195957,replica_03_seed20260923,True
5600.0,2.6404295,5.4389696,replica_03_seed20260923,True
5610.0,2.5775614,5.5900993,replica_03_seed20260923,True
5620.0,2.726861,5.4910955,replica_03_seed20260923,True
5630.0,2.6362667,5.552943,replica_03_seed20260923,True
5640.0,2.2622578,5.5552197,replica_03_seed20260923,True
5650.0,2.6182203,5.5501947,replica_03_seed20260923,True
5660.0,2.4622521,5.534194,replica_03_seed20260923,True
5670.0,2.4277816,5.613282,replica_03_seed20260923,True
5680.0,2.0526714,5.6109285,replica_03_seed20260923,True
5690.0,2.1382966,5.509925,replica_03_seed20260923,True
5700.0,2.39943,5.4868464,replica_03_seed20260923,True
5710.0,2.5625107,5.480352,replica_03_seed20260923,True
5720.0,2.375772,5.588476,replica_03_seed20260923,True
5730.0,2.4570754,5.5478716,replica_03_seed20260923,True
5740.0,2.532146,5.558171,replica_03_seed20260923,True
5750.0,2.1955187,5.501507,replica_03_seed20260923,True
5760.0,2.4401462,5.6302714,replica_03_seed20260923,True
5770.0,2.587522,5.5095835,replica_03_seed20260923,True
5780.0,2.416204,5.4913397,replica_03_seed20260923,True
5790.0,2.661996,5.517028,replica_03_seed20260923,True
5800.0,1.706136,5.555306,replica_03_seed20260923,True
5810.0,2.3541098,5.5653596,replica_03_seed20260923,True
5820.0,2.5411832,5.5484257,replica_03_seed20260923,True
5830.0,2.6310267,5.515707,replica_03_seed20260923,True
5840.0,2.6774523,5.534057,replica_03_seed20260923,True
5850.0,2.443903,5.43767,replica_03_seed20260923,True
5860.0,2.6375854,5.4289746,replica_03_seed20260923,True
5870.0,2.7281766,5.4629173,replica_03_seed20260923,True
5880.0,1.9281228,5.528473,replica_03_seed20260923,True
5890.0,1.695773,5.4701233,replica_03_seed20260923,True
5900.0,2.3124876,5.501265,replica_03_seed20260923,True
5910.0,2.5141406,5.591914,replica_03_seed20260923,True
5920.0,2.501648,5.5394125,replica_03_seed20260923,True
5930.0,2.087308,5.557921,replica_03_seed20260923,True
5940.0,2.1334572,5.620396,replica_03_seed20260923,True
5950.0,2.2413034,5.565431,replica_03_seed20260923,True
5960.0,1.9982451,5.5257607,replica_03_seed20260923,True
5970.0,1.7827888,5.590811,replica_03_seed20260923,True
5980.0,1.9934541,5.500014,replica_03_seed20260923,True
5990.0,1.941741,5.719796,replica_03_seed20260923,True
6000.0,1.917794,5.6361504,replica_03_seed20260923,True
6010.0,2.0801697,5.4742107,replica_03_seed20260923,True
6020.0,1.8517042,5.545366,replica_03_seed20260923,True
6030.0,1.8633435,5.604325,replica_03_seed20260923,True
6040.0,1.9192837,5.563877,replica_03_seed20260923,True
6050.0,2.278463,5.587251,replica_03_seed20260923,True
6060.0,2.2146685,5.5811048,replica_03_seed20260923,True
6070.0,2.6142824,5.431642,replica_03_seed20260923,True
6080.0,2.137136,5.7020845,replica_03_seed20260923,True
6090.0,2.0141792,5.6056385,replica_03_seed20260923,True
6100.0,1.4591577,5.53666,replica_03_seed20260923,True
6110.0,1.311205,5.3812695,replica_03_seed20260923,True
6120.0,1.5882741,5.532316,replica_03_seed20260923,True
