time_ps,RMSD_conformation_A,heavy_geometric_radius_A,protein_CA_RMSD_A,ligand_EGFR_fit_RMSD_A,site_center_distance_A,series,included
2640.0,0.50946873,5.2093215,3.8103528,1.9446932,3.329534,replica_03_seed20260933,True
2650.0,0.41992944,5.254546,3.7631738,1.6498549,3.673541,replica_03_seed20260933,True
2660.0,0.5923209,5.205829,3.802614,2.0536275,3.214977,replica_03_seed20260933,True
2670.0,0.6194183,5.120364,3.732493,2.1717331,2.956779,replica_03_seed20260933,True
2680.0,0.87709236,5.2336173,3.7762585,2.7327893,2.652563,replica_03_seed20260933,True
2690.0,1.055528,5.087667,3.8349125,2.558374,3.3804278,replica_03_seed20260933,True
2700.0,0.81020564,5.22766,3.9577625,2.163208,3.3794203,replica_03_seed20260933,True
2710.0,0.788653,5.2268085,4.060426,2.6869142,3.3790624,replica_03_seed20260933,True
2720.0,0.9891442,5.214562,3.9670067,2.8957367,3.485397,replica_03_seed20260933,True
2730.0,0.74237376,5.1134343,3.9937048,2.3877385,3.3024797,replica_03_seed20260933,True
2740.0,0.8338456,5.205429,3.9920666,2.3429673,3.6968513,replica_03_seed20260933,True
2750.0,0.9606384,5.135877,3.898401,2.544804,3.028743,replica_03_seed20260933,True
2760.0,0.9725732,5.125846,3.9340713,3.1360087,2.4194303,replica_03_seed20260933,True
2770.0,0.96313524,5.1698613,4.0028305,2.8268394,2.4365683,replica_03_seed20260933,True
2780.0,0.9807949,5.26473,3.9148185,3.552861,2.0335338,replica_03_seed20260933,True
2790.0,0.6671668,5.200338,3.820794,3.0169082,2.8325632,replica_03_seed20260933,True
2800.0,0.7583224,5.2594,3.8193038,3.1991029,2.479436,replica_03_seed20260933,True
2810.0,0.7086978,5.1477537,3.9006436,3.1949615,2.2639372,replica_03_seed20260933,True
2820.0,0.82962805,5.1764483,3.862797,3.3893766,2.1198363,replica_03_seed20260933,True
2830.0,1.4125407,5.150093,3.913136,3.3673978,1.2422769,replica_03_seed20260933,True
2840.0,1.5693352,5.1523438,3.9240692,3.462263,1.9817281,replica_03_seed20260933,True
2850.0,1.507547,5.117039,4.0048995,3.2734454,2.0594845,replica_03_seed20260933,True
2860.0,1.2459052,5.2043633,3.9958825,3.2746527,1.6485553,replica_03_seed20260933,True
2870.0,1.2523451,5.1912236,3.8463707,3.2098067,1.0904303,replica_03_seed20260933,True
2880.0,1.0452656,5.2751465,3.875905,3.4037237,0.49779588,replica_03_seed20260933,True
2890.0,1.4858937,5.2678413,3.9525785,3.280035,1.33999,replica_03_seed20260933,True
2900.0,1.4545383,5.1606946,3.9003263,3.1946564,1.179458,replica_03_seed20260933,True
2910.0,1.4096301,5.2365108,3.8383026,3.3558571,1.2789629,replica_03_seed20260933,True
2920.0,1.3474239,5.285175,3.6485827,3.3297396,1.2109039,replica_03_seed20260933,True
2930.0,2.1484478,5.1896615,3.6207879,3.4041748,1.6562445,replica_03_seed20260933,True
2940.0,1.5036895,5.1454215,3.5311308,3.359356,2.229589,replica_03_seed20260933,True
2950.0,1.7871227,5.2979712,3.4099317,3.5492435,1.6642119,replica_03_seed20260933,True
2960.0,1.4954135,5.3093357,3.4132285,3.3742049,1.3949864,replica_03_seed20260933,True
2970.0,1.3301077,5.200823,3.4554853,3.0894353,1.554134,replica_03_seed20260933,True
2980.0,1.3109105,5.2070565,3.4363751,3.540649,1.1318176,replica_03_seed20260933,True
2990.0,1.0843993,5.167431,3.4380424,3.2434666,1.488908,replica_03_seed20260933,True
3000.0,1.2335057,5.29351,3.4879704,3.2655075,1.8185468,replica_03_seed20260933,True
3010.0,1.4726895,4.9879546,3.5339594,3.4230943,1.8676769,replica_03_seed20260933,True
3020.0,1.3743708,5.0042458,3.4444115,3.3748379,1.5451651,replica_03_seed20260933,True
3030.0,1.2309518,5.1591945,3.4948566,3.1414018,2.0600142,replica_03_seed20260933,True
3040.0,1.1339864,5.191058,3.5051703,3.4594657,2.3046174,replica_03_seed20260933,True
3050.0,1.1942339,5.206208,3.5191684,3.3210955,3.2185583,replica_03_seed20260933,True
3060.0,1.0778893,5.217399,3.4678593,2.832304,2.2567844,replica_03_seed20260933,True
3070.0,1.2504627,5.0699806,3.3350108,2.8494325,3.3997102,replica_03_seed20260933,True
3080.0,1.1225429,5.311813,3.2622125,2.5956726,1.9236852,replica_03_seed20260933,True
3090.0,1.3193934,5.1631455,3.0577698,3.3391378,1.1448255,replica_03_seed20260933,True
3100.0,1.5172976,5.1292944,3.0239127,3.2741716,1.3542212,replica_03_seed20260933,True
3110.0,1.6009034,5.279995,2.9898372,3.4045749,0.9418733,replica_03_seed20260933,True
3120.0,1.3791826,5.1945744,3.0143628,3.328142,1.767695,replica_03_seed20260933,True
3130.0,1.0862006,5.0155888,3.105877,3.147276,1.7011887,replica_03_seed20260933,True
3140.0,1.0694451,5.2246785,3.2040203,2.6214435,1.7691517,replica_03_seed20260933,True
3150.0,1.4080629,5.1384563,3.236044,3.1707244,1.4074945,replica_03_seed20260933,True
3160.0,0.8420325,5.1368036,3.1496022,2.9391525,1.2309014,replica_03_seed20260933,True
3170.0,1.0353497,5.206885,3.0924728,2.9945252,1.7458116,replica_03_seed20260933,True
3180.0,1.4150546,5.1504545,3.0712428,3.3537984,2.3786442,replica_03_seed20260933,True
3190.0,1.289664,5.231704,3.1189976,3.1968608,2.0678694,replica_03_seed20260933,True
3200.0,1.4667273,5.2135925,3.1697702,3.23648,2.4368353,replica_03_seed20260933,True
3210.0,1.4307325,5.1706595,3.0055985,3.08987,2.4072635,replica_03_seed20260933,True
3220.0,1.351537,5.2148857,3.2291193,3.158216,2.3631568,replica_03_seed20260933,True
3230.0,1.4447261,5.110672,3.2734327,3.2086782,2.1047518,replica_03_seed20260933,True
3240.0,1.2945145,5.248323,3.2746248,3.428989,2.0326662,replica_03_seed20260933,True
3250.0,1.1051564,5.2859826,3.2705534,3.2916255,1.5065902,replica_03_seed20260933,True
3260.0,1.2095217,5.2592545,3.3028057,3.7401314,1.8691576,replica_03_seed20260933,True
3270.0,1.3091755,5.1148663,3.511435,3.175188,2.0744987,replica_03_seed20260933,True
3280.0,1.1134198,5.2401013,3.5544162,2.5801756,2.2707825,replica_03_seed20260933,True
3290.0,1.2733641,5.249526,3.7866461,2.9349158,2.1011565,replica_03_seed20260933,True
3300.0,0.99783474,5.167733,3.7276661,2.7867146,1.8592478,replica_03_seed20260933,True
3310.0,1.4412544,5.224908,3.7497022,3.0203497,2.2602687,replica_03_seed20260933,True
3320.0,1.2786157,5.224214,3.817836,2.8085914,2.2390125,replica_03_seed20260933,True
3330.0,1.0874568,5.2876687,3.843925,2.8774228,2.0693262,replica_03_seed20260933,True
3340.0,1.1557965,5.1967006,3.777607,3.1115232,2.215845,replica_03_seed20260933,True
3350.0,1.2553824,5.1479807,3.733636,2.7658308,2.6071486,replica_03_seed20260933,True
3360.0,1.3637443,5.304863,3.7486448,3.5461986,1.932541,replica_03_seed20260933,True
3370.0,1.3865812,5.1708655,3.7592623,3.1472197,2.6000981,replica_03_seed20260933,True
3380.0,0.9885366,5.250992,3.7233524,3.0422006,2.3895872,replica_03_seed20260933,True
3390.0,0.9357521,5.3021054,3.662078,3.6886306,2.214191,replica_03_seed20260933,True
3400.0,1.1645905,5.2569795,3.5837386,3.604814,2.3727317,replica_03_seed20260933,True
3410.0,1.2128943,5.365529,3.5394664,3.1493201,2.044432,replica_03_seed20260933,True
3420.0,1.0972438,5.2345676,3.6438324,3.073583,2.3200393,replica_03_seed20260933,True
3430.0,1.1521134,5.128313,3.830562,3.2729425,1.91186,replica_03_seed20260933,True
3440.0,1.0760918,5.172621,3.9663193,3.2372758,1.8117679,replica_03_seed20260933,True
3450.0,1.3756007,5.124822,3.9693463,3.385763,1.931689,replica_03_seed20260933,True
3460.0,1.1200056,5.159979,4.0283337,3.4189281,2.1187172,replica_03_seed20260933,True
3470.0,1.1669601,5.1538377,3.9986348,3.5426805,2.721038,replica_03_seed20260933,True
3480.0,1.2167958,5.3129177,4.1427956,3.8343425,2.8005636,replica_03_seed20260933,True
3490.0,1.097742,5.2506657,4.1655545,3.5302186,2.4543903,replica_03_seed20260933,True
3500.0,1.0034989,5.2239895,3.9798422,3.4548917,2.757033,replica_03_seed20260933,True
3510.0,0.8639847,5.1204166,4.038729,3.1785858,3.168242,replica_03_seed20260933,True
3520.0,0.8626259,5.1392646,4.0047884,3.5675025,1.907146,replica_03_seed20260933,True
3530.0,0.90102375,5.160601,4.087084,3.9163578,1.3064796,replica_03_seed20260933,True
3540.0,0.82141626,5.2522283,4.056879,3.52274,1.677849,replica_03_seed20260933,True
3550.0,0.70539093,5.357756,4.1322727,3.5705593,1.7337539,replica_03_seed20260933,True
3560.0,0.77063507,5.25892,3.9809692,3.6620057,1.7384106,replica_03_seed20260933,True
3570.0,0.7846322,5.329136,4.011914,3.722435,1.3508258,replica_03_seed20260933,True
3580.0,0.9941259,4.988008,4.0640254,3.2125328,1.7063262,replica_03_seed20260933,True
3590.0,1.015171,5.0357366,4.1164145,2.7994525,2.5263727,replica_03_seed20260933,True
3600.0,0.7504487,5.140668,4.0776663,2.861096,2.7866018,replica_03_seed20260933,True
3610.0,0.7344612,5.088953,4.1151295,3.0407212,2.656681,replica_03_seed20260933,True
3620.0,0.6674241,5.162613,3.9327316,3.2178464,2.9141397,replica_03_seed20260933,True
3630.0,0.75714564,5.1605883,3.9764185,3.4928524,2.256276,replica_03_seed20260933,True
3640.0,1.0409732,5.15017,4.0930085,3.9174843,1.9927464,replica_03_seed20260933,True
3650.0,0.9767643,5.1856174,4.1086774,3.9770591,1.7773013,replica_03_seed20260933,True
3660.0,1.1784524,5.2052207,4.0403023,3.3903978,2.4860265,replica_03_seed20260933,True
3670.0,0.85773474,5.283603,4.050128,3.458595,2.0521863,replica_03_seed20260933,True
3680.0,1.0996284,5.2456527,4.114644,2.8845823,2.7368116,replica_03_seed20260933,True
3690.0,0.952705,5.2091856,3.9990819,3.3034291,2.555599,replica_03_seed20260933,True
3700.0,0.89540005,5.258469,3.9117856,3.1128435,2.477215,replica_03_seed20260933,True
3710.0,1.0148516,5.296347,3.8429573,3.4964619,2.4264069,replica_03_seed20260933,True
3720.0,0.8703906,5.3338346,3.94837,3.4478486,2.6746182,replica_03_seed20260933,True
3730.0,0.9268499,5.2270145,4.0343823,3.4965591,2.5874133,replica_03_seed20260933,True
3740.0,0.85311556,5.222149,4.10324,3.579514,2.2385497,replica_03_seed20260933,True
3750.0,0.8326706,5.2777953,4.134661,3.4728339,2.4364405,replica_03_seed20260933,True
3760.0,1.0738814,5.0879197,4.2574553,3.6199782,2.6166131,replica_03_seed20260933,True
3770.0,1.1980184,5.2157807,4.123715,3.8674853,2.8693798,replica_03_seed20260933,True
3780.0,1.2373204,5.247693,3.9873765,3.827806,2.8751147,replica_03_seed20260933,True
3790.0,1.1084365,5.283414,3.9438798,3.698051,3.084094,replica_03_seed20260933,True
3800.0,1.2390958,5.0202565,3.8641346,3.6269956,2.8946974,replica_03_seed20260933,True
3810.0,1.0453203,5.268734,3.8361623,3.705978,2.9778981,replica_03_seed20260933,True
3820.0,0.9263095,5.1412272,3.7918928,3.7910233,3.0489063,replica_03_seed20260933,True
3830.0,0.97623694,5.149753,3.810251,3.6218238,2.9506264,replica_03_seed20260933,True
3840.0,0.735242,5.2331524,3.961217,3.6302469,3.209593,replica_03_seed20260933,True
3850.0,0.9936558,5.0730467,4.0668917,3.97764,2.9303658,replica_03_seed20260933,True
3860.0,0.83086854,5.1284447,4.2315025,4.1128044,2.9266257,replica_03_seed20260933,True
3870.0,1.0279235,5.187581,4.0978904,4.174956,2.8309908,replica_03_seed20260933,True
3880.0,0.70070654,5.174461,4.0450544,3.604565,2.7871614,replica_03_seed20260933,True
3890.0,1.1350287,5.224497,3.9550722,3.876295,3.0479338,replica_03_seed20260933,True
3900.0,1.0181307,5.1926584,3.9690974,3.5681114,2.8495169,replica_03_seed20260933,True
3910.0,0.91645765,5.3820887,4.0154033,3.7398891,3.1921663,replica_03_seed20260933,True
3920.0,1.0548487,5.221429,4.062939,3.461905,2.9947734,replica_03_seed20260933,True
3930.0,1.014698,5.308651,4.2917066,3.811424,2.5702655,replica_03_seed20260933,True
3940.0,1.4654274,5.330481,4.3663526,4.264651,2.806022,replica_03_seed20260933,True
3950.0,1.2094731,5.2295446,4.3391714,3.3461401,3.122386,replica_03_seed20260933,True
3960.0,1.3703681,5.197813,4.2385745,3.6268263,2.7255952,replica_03_seed20260933,True
3970.0,1.2026345,5.3818665,4.4455047,3.869163,2.7928748,replica_03_seed20260933,True
3980.0,1.0912505,5.2781243,4.519615,3.7369654,3.0915813,replica_03_seed20260933,True
3990.0,0.9500068,5.2918725,4.4569993,4.3557053,2.0568464,replica_03_seed20260933,True
4000.0,1.1198267,5.2783165,4.3673024,4.227824,2.2408316,replica_03_seed20260933,True
4010.0,1.0549798,5.332539,4.3520603,4.085762,2.468858,replica_03_seed20260933,True
4020.0,0.8560802,5.2138977,4.4186335,4.4365106,2.5010562,replica_03_seed20260933,True
4030.0,1.0710714,5.334415,4.286095,3.968565,2.716317,replica_03_seed20260933,True
4040.0,0.9133444,5.375167,4.2524343,4.0397615,2.5903816,replica_03_seed20260933,True
4050.0,0.78705126,5.279663,4.1879673,3.9424887,2.668452,replica_03_seed20260933,True
4060.0,0.84517896,5.2617674,4.216391,4.491977,2.945603,replica_03_seed20260933,True
4070.0,1.0607915,5.3091745,4.3536882,3.9603643,3.0482867,replica_03_seed20260933,True
4080.0,0.9525014,5.194563,4.320239,3.7972972,2.597917,replica_03_seed20260933,True
4090.0,0.86126685,5.309535,4.352251,3.917104,2.824524,replica_03_seed20260933,True
4100.0,0.92202187,5.2665796,4.3923273,4.282752,2.6587794,replica_03_seed20260933,True
4110.0,0.8877342,5.282302,4.4357076,3.91113,2.74618,replica_03_seed20260933,True
4120.0,0.9434423,5.234602,4.380578,4.1474905,2.8524864,replica_03_seed20260933,True
4130.0,0.87546706,5.2797213,4.4270897,3.4522781,3.1739278,replica_03_seed20260933,True
4140.0,0.93488544,5.278774,4.5894656,3.4268837,3.1068754,replica_03_seed20260933,True
4150.0,1.0526208,5.259672,4.66016,4.509252,2.0092037,replica_03_seed20260933,True
4160.0,0.8544001,5.2356405,4.6840878,3.8191366,2.7290092,replica_03_seed20260933,True
4170.0,0.82621646,5.213637,4.7641473,3.4070709,2.996743,replica_03_seed20260933,True
4180.0,1.0833948,5.301138,4.5548506,3.7724547,2.510676,replica_03_seed20260933,True
4190.0,1.1641209,5.3668857,4.730873,3.9371254,2.4517996,replica_03_seed20260933,True
4200.0,1.0855317,5.3289604,4.6667237,3.7098124,2.4922824,replica_03_seed20260933,True
4210.0,0.7307924,5.2221184,4.4371157,3.8994174,2.3147173,replica_03_seed20260933,True
4220.0,0.91629803,5.328619,4.4572167,3.7628136,2.3813426,replica_03_seed20260933,True
4230.0,0.91431147,5.3340864,4.469747,3.7530756,3.082821,replica_03_seed20260933,True
4240.0,0.8395182,5.3063083,4.4442744,4.101038,2.6594415,replica_03_seed20260933,True
4250.0,0.8746097,5.2538257,4.6399345,4.593225,2.532467,replica_03_seed20260933,True
4260.0,0.95667243,5.3621426,4.750486,4.218091,2.9495096,replica_03_seed20260933,True
4270.0,0.74043363,5.207035,4.7123847,4.2993636,2.3745675,replica_03_seed20260933,True
4280.0,0.9444442,5.1233244,4.6777363,4.5715203,2.350338,replica_03_seed20260933,True
4290.0,0.85435545,5.3010564,4.5290093,4.7660313,2.0040977,replica_03_seed20260933,True
4300.0,0.8876804,5.2773733,4.3794923,4.5532794,2.1703813,replica_03_seed20260933,True
4310.0,1.0557419,5.238109,4.288786,4.1274056,2.6091728,replica_03_seed20260933,True
4320.0,0.9956724,5.292098,4.112928,4.2201543,2.2198443,replica_03_seed20260933,True
4330.0,0.99352777,5.2667737,4.116589,4.500889,2.0779965,replica_03_seed20260933,True
4340.0,0.81228244,5.221536,4.0831685,4.0693994,2.3064456,replica_03_seed20260933,True
4350.0,0.968876,5.307021,4.0018497,4.011295,2.4510303,replica_03_seed20260933,True
4360.0,1.0698969,5.1205654,4.149442,3.5288944,2.68757,replica_03_seed20260933,True
4370.0,0.99828064,5.244327,4.1668596,3.758608,2.0817451,replica_03_seed20260933,True
4380.0,0.7638941,5.3091,4.1252527,4.2912297,1.7734861,replica_03_seed20260933,True
4390.0,1.007432,5.270066,4.204815,3.9639018,1.9205055,replica_03_seed20260933,True
4400.0,1.1979626,5.3153057,4.369611,3.8504126,2.0566251,replica_03_seed20260933,True
4410.0,0.9779222,5.272989,4.3701415,4.0576563,1.6572149,replica_03_seed20260933,True
4420.0,1.1232479,5.237962,4.2138567,3.424692,2.339009,replica_03_seed20260933,True
4430.0,0.91754967,5.2384844,4.2167525,3.163818,2.330033,replica_03_seed20260933,True
4440.0,0.89925444,5.243617,4.1707673,3.677027,2.248323,replica_03_seed20260933,True
4450.0,1.05955,5.2964764,4.236204,3.7593288,2.3297415,replica_03_seed20260933,True
4460.0,1.134981,5.1526375,4.3434744,3.83325,2.0774136,replica_03_seed20260933,True
4470.0,1.0999565,5.2030334,4.193124,3.349384,2.5466824,replica_03_seed20260933,True
4480.0,0.9206521,5.2854877,4.037326,3.2162154,2.4827576,replica_03_seed20260933,True
4490.0,0.9716805,5.215097,3.9532125,3.656242,2.4138367,replica_03_seed20260933,True
4500.0,0.96064836,5.2414503,3.8761544,3.6446905,2.4519734,replica_03_seed20260933,True
4510.0,0.90077686,5.2612247,3.981287,3.6041567,2.696158,replica_03_seed20260933,True
4520.0,1.0302681,5.2749643,4.1332154,3.8024201,2.0494745,replica_03_seed20260933,True
4530.0,1.070145,5.3612785,3.9805183,4.0377088,3.0143354,replica_03_seed20260933,True
4540.0,0.8409369,5.27615,4.132133,3.0457995,2.8461719,replica_03_seed20260933,True
4550.0,0.83814824,5.165482,3.9602752,3.0668492,2.5402524,replica_03_seed20260933,True
4560.0,0.8809005,5.271885,3.9182887,3.2862184,2.742495,replica_03_seed20260933,True
4570.0,0.88688505,5.255468,3.9566178,2.9433384,2.7755046,replica_03_seed20260933,True
4580.0,0.86043596,5.257574,4.0389576,2.840334,2.9208674,replica_03_seed20260933,True
4590.0,0.97471833,5.242182,4.097665,2.9922824,2.9730985,replica_03_seed20260933,True
4600.0,1.0959508,5.28573,4.1150155,2.8708053,2.8803587,replica_03_seed20260933,True
4610.0,1.2076857,5.39727,4.237748,2.7479482,2.8405187,replica_03_seed20260933,True
4620.0,0.9053108,5.237951,4.3284907,2.4546213,2.9549763,replica_03_seed20260933,True
4630.0,0.86227024,5.246731,4.396083,2.505491,2.9960833,replica_03_seed20260933,True
4640.0,1.0629828,5.1834793,4.361653,2.97127,2.798537,replica_03_seed20260933,True
4650.0,1.3726616,5.3578763,4.4427876,3.0091379,2.9855273,replica_03_seed20260933,True
4660.0,0.99099684,5.310054,4.3734374,3.2084684,3.010522,replica_03_seed20260933,True
4670.0,1.1553632,5.254228,4.2877016,2.8240597,3.7256172,replica_03_seed20260933,True
4680.0,1.0947262,5.329566,4.21109,3.3894935,3.2664635,replica_03_seed20260933,True
4690.0,1.1750906,5.315745,4.123549,3.115969,3.540111,replica_03_seed20260933,True
4700.0,1.3413291,5.249727,4.0635853,2.869554,3.5387197,replica_03_seed20260933,True
4710.0,1.303553,5.291292,4.02203,2.7668366,3.4527426,replica_03_seed20260933,True
4720.0,1.2047604,5.2512207,3.9906435,3.4192467,2.9763448,replica_03_seed20260933,True
4730.0,1.2641324,5.2704816,4.098641,2.9053643,3.414714,replica_03_seed20260933,True
4740.0,1.2026609,5.387644,4.1018863,2.8705502,3.294041,replica_03_seed20260933,True
4750.0,1.353153,5.3036237,4.060887,2.7635648,3.3689191,replica_03_seed20260933,True
4760.0,1.085681,5.354061,3.8576505,2.6223354,3.137702,replica_03_seed20260933,True
4770.0,1.020264,5.1967077,3.6579456,2.585804,2.9329515,replica_03_seed20260933,True
4780.0,0.98289937,5.2451944,3.684256,2.9593368,2.9085073,replica_03_seed20260933,True
4790.0,1.180529,5.1981306,3.668725,2.8213227,2.9826055,replica_03_seed20260933,True
4800.0,1.0623157,5.3244634,3.8386462,2.7850986,3.1080735,replica_03_seed20260933,True
4810.0,1.1869044,5.198325,3.7972462,2.7788868,3.0024135,replica_03_seed20260933,True
4820.0,0.9407192,5.1801367,3.882848,2.6048942,3.217456,replica_03_seed20260933,True
4830.0,1.0577844,5.2752075,3.9526603,3.0110857,2.7335918,replica_03_seed20260933,True
4840.0,1.1112134,5.205905,4.003265,2.9140255,2.8408573,replica_03_seed20260933,True
4850.0,1.2266184,5.3543396,3.905009,3.038433,3.3537219,replica_03_seed20260933,True
4860.0,0.9727922,5.3963585,3.9215639,2.9261189,2.8937984,replica_03_seed20260933,True
4870.0,1.129637,5.3089337,3.8553329,3.1078515,2.5838242,replica_03_seed20260933,True
4880.0,1.0112146,5.3437967,3.6186266,3.19726,2.3046288,replica_03_seed20260933,True
4890.0,1.0076939,5.246011,3.7397704,3.2676125,2.4701378,replica_03_seed20260933,True
4900.0,1.1915824,5.286667,3.8720539,3.3860397,2.6219068,replica_03_seed20260933,True
4910.0,1.2220448,5.2658267,3.9621835,3.8523564,1.8203344,replica_03_seed20260933,True
4920.0,1.3904082,5.261793,3.784193,3.2893038,2.511531,replica_03_seed20260933,True
4930.0,1.4249538,5.231499,3.7186093,3.0543063,2.725155,replica_03_seed20260933,True
4940.0,1.4710642,5.126852,3.7384324,2.7190745,3.1825628,replica_03_seed20260933,True
4950.0,1.2004677,5.2866106,3.6655245,3.2228036,2.65732,replica_03_seed20260933,True
4960.0,1.073905,5.247343,3.5728636,3.2548513,2.5074806,replica_03_seed20260933,True
4970.0,1.3240594,5.293222,3.8157287,3.4642622,2.2056735,replica_03_seed20260933,True
4980.0,1.0341023,5.2093005,3.8803384,3.46012,2.1010184,replica_03_seed20260933,True
4990.0,1.2109165,5.3475547,3.8683593,3.6071763,2.070928,replica_03_seed20260933,True
5000.0,1.2343727,5.266076,3.811387,2.952247,2.7129266,replica_03_seed20260933,True
5010.0,1.252996,5.2537923,3.7543983,3.554294,2.047049,replica_03_seed20260933,True
5020.0,1.5424454,5.190363,3.8171859,4.275849,1.6693704,replica_03_seed20260933,True
5030.0,1.6533148,5.179031,3.854263,4.175487,1.673975,replica_03_seed20260933,True
5040.0,1.4506923,5.325613,3.7686586,3.7788262,1.8103855,replica_03_seed20260933,True
5050.0,1.2562127,5.293565,3.9054055,4.2654595,1.5043896,replica_03_seed20260933,True
5060.0,1.5615242,5.2502413,3.828925,3.5764792,1.8804488,replica_03_seed20260933,True
5070.0,1.5464754,5.283294,3.7697706,3.3372724,1.8311772,replica_03_seed20260933,True
5080.0,1.5300233,5.174437,3.5853102,3.6119518,1.485255,replica_03_seed20260933,True
5090.0,1.2643939,5.21363,3.663014,3.0408075,2.229542,replica_03_seed20260933,True
5100.0,1.2211249,5.30616,3.707406,3.6059477,2.145672,replica_03_seed20260933,True
5110.0,1.2001154,5.1222134,3.7329175,3.8514848,1.6887755,replica_03_seed20260933,True
5120.0,1.351251,5.251856,3.7147121,4.1867146,1.6062962,replica_03_seed20260933,True
5130.0,1.0249146,5.215426,3.5533538,3.157734,2.122415,replica_03_seed20260933,True
5140.0,1.2813118,5.2186995,3.425281,3.8997688,1.7780132,replica_03_seed20260933,True
5150.0,1.3586671,5.2512665,3.370934,3.9736795,1.3288875,replica_03_seed20260933,True
5160.0,1.1548142,5.2495327,3.4526947,4.271246,1.6603801,replica_03_seed20260933,True
5170.0,1.0743918,5.2297564,3.2616963,4.0352526,1.7629696,replica_03_seed20260933,True
5180.0,1.3486432,5.1166606,3.4099936,3.64115,1.7806404,replica_03_seed20260933,True
5190.0,1.4083395,5.267646,3.357998,4.2184334,1.5350657,replica_03_seed20260933,True
5200.0,1.4940183,5.3032236,3.458582,4.325127,1.6042603,replica_03_seed20260933,True
5210.0,1.1828493,5.241857,3.5025334,4.385541,1.9624724,replica_03_seed20260933,True
5220.0,0.9636846,5.192462,3.396247,3.8759127,2.5465846,replica_03_seed20260933,True
5230.0,1.24498,5.3303666,3.409479,3.9137604,2.4401903,replica_03_seed20260933,True
5240.0,1.4825869,5.125409,3.445113,4.113678,1.7770948,replica_03_seed20260933,True
5250.0,1.4010592,5.2318573,3.5262344,3.7725735,2.0654974,replica_03_seed20260933,True
5260.0,1.1307874,5.264415,3.5438514,3.6279383,2.1353266,replica_03_seed20260933,True
5270.0,1.5230285,5.32796,3.5564926,3.163489,2.4841924,replica_03_seed20260933,True
5280.0,1.4562247,5.339126,3.667517,2.7711468,2.659173,replica_03_seed20260933,True
5290.0,1.3388561,5.2313957,3.6442301,3.2405763,1.9805826,replica_03_seed20260933,True
5300.0,1.5288916,5.2770014,3.6825585,3.5079358,2.0255585,replica_03_seed20260933,True
5310.0,1.3264654,5.2672234,3.6650214,2.6966133,2.8969958,replica_03_seed20260933,True
5320.0,1.4713646,5.2674985,3.6899843,2.7103014,2.7487383,replica_03_seed20260933,True
5330.0,1.2236241,5.200453,3.6259527,2.7399025,2.57065,replica_03_seed20260933,True
5340.0,1.3163276,5.2215567,3.656279,2.7972693,2.7132125,replica_03_seed20260933,True
5350.0,1.3038139,5.253584,3.5675979,3.0595665,2.4371989,replica_03_seed20260933,True
5360.0,1.1333652,5.2028627,3.6618948,2.7263365,2.4939754,replica_03_seed20260933,True
5370.0,1.1658646,5.2998013,3.4299407,2.7743487,2.55031,replica_03_seed20260933,True
5380.0,1.0863967,5.227598,3.4702883,3.384715,2.3080723,replica_03_seed20260933,True
5390.0,1.2345465,5.1892657,3.5681357,2.935464,2.7752056,replica_03_seed20260933,True
5400.0,1.1857924,5.274414,3.6126938,3.500991,2.9088414,replica_03_seed20260933,True
5410.0,1.2994386,5.2483106,3.467606,3.213665,2.6648924,replica_03_seed20260933,True
5420.0,1.3318083,5.2621245,3.5763648,3.3284287,2.5941768,replica_03_seed20260933,True
5430.0,1.1809787,5.2534347,3.5496278,3.4277172,2.6960301,replica_03_seed20260933,True
5440.0,1.4375153,5.233364,3.668585,3.1215415,2.5884435,replica_03_seed20260933,True
5450.0,1.5744518,5.195051,3.8339067,3.5701087,2.20532,replica_03_seed20260933,True
5460.0,1.3037311,5.3618455,3.9264038,3.1607673,3.3348117,replica_03_seed20260933,True
5470.0,1.1885853,5.1679378,3.995306,3.3358884,2.5391984,replica_03_seed20260933,True
5480.0,1.4064997,5.228778,3.9162552,3.0915747,2.6338544,replica_03_seed20260933,True
5490.0,1.3416207,5.3082027,4.0767674,2.870686,2.864626,replica_03_seed20260933,True
5500.0,1.4691637,5.2212305,4.0366263,3.0105143,2.7018833,replica_03_seed20260933,True
5510.0,1.2682009,5.1414375,3.8380752,2.9898965,2.5249724,replica_03_seed20260933,True
5520.0,1.466038,5.239206,4.0021152,3.3016653,2.0111315,replica_03_seed20260933,True
5530.0,1.2075253,5.3637896,3.972852,3.0982366,2.50746,replica_03_seed20260933,True
5540.0,1.2006795,5.3406234,3.899065,2.8404374,2.3575237,replica_03_seed20260933,True
5550.0,1.4135462,5.3255315,3.9812179,3.0114353,2.423071,replica_03_seed20260933,True
5560.0,1.5878047,5.272827,3.7676725,3.177044,2.7102711,replica_03_seed20260933,True
5570.0,1.3344325,5.2193327,3.7851162,2.8783715,2.532998,replica_03_seed20260933,True
5580.0,1.5030795,5.350735,3.957349,2.8786123,2.7618423,replica_03_seed20260933,True
5590.0,1.2673583,5.2413387,4.04205,2.9148695,2.8200016,replica_03_seed20260933,True
5600.0,1.227498,5.2037997,4.0450916,2.7659848,2.742643,replica_03_seed20260933,True
5610.0,1.3292063,5.2131042,3.8273623,2.975197,2.8278067,replica_03_seed20260933,True
